index,in Watt,,,
AMD Ryzen 3 3200G with Radeon Vega 8 Graphics,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 3100,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Gold PRO 3150GE,35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Gold PRO 3150G,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon PRO 3145B,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Silver PRO 3125GE,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon PRO 3045B,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Gold 3150U,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Gold 3150GE (OEM Only),35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Gold 3150G (OEM Only),65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Gold 3150C,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Silver 3050U,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Silver 3050GE (OEM Only),35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon Silver 3050e,6.0,2,3.0,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon  Silver 3050C,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 3000G,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon PRO 300U Mobile Processor with Radeon Vega 3 Graphics,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon PRO 300GE,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 320GE,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 300U,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 300GE,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon PRO 200U Mobile Processor with Radeon Vega 3 Graphics,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon PRO 200GE,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 240GE,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 220GE,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 200GE,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen Threadripper 2990WX,250.0,32,7.8125,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen Threadripper 2970WX,250.0,24,10.416666666666666,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen Threadripper 2950X,180.0,16,11.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen Threadripper 2920X,180.0,12,15.0,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 PRO 2700X,95.0,8,11.875,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 PRO 2700U,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 PRO 2700,65.0,8,8.125,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 PRO 2600,65.0,6,10.833333333333334,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 PRO 2500U,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 PRO 2400GE with Radeon Vega 11 Graphics,35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 PRO 2400G with Radeon Vega 11 Graphics,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 PRO 2300U,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 PRO 2200GE with Radeon Vega 8 Graphics,35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 PRO 2200G with Radeon Vega 8 Graphics,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 2800H,45.0,4,11.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 2700X,105.0,8,13.125,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 2700U,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 2700E Processor,45.0,8,5.625,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 2700,65.0,8,8.125,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 2600X,95.0,6,15.833333333333334,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 2600H,45.0,4,11.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 2600E,45.0,6,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 2600,65.0,6,10.833333333333334,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 2500X,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 2500U,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 2400GE with Radeon RX Vega 11 Graphics,35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 2400G with Radeon RX Vega 11 Graphics,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 2300X,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 2300U,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 2200U,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 2200GE with Radeon Vega 8 Graphics,35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 2200G with Radeon Vega 8 Graphics,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen Threadripper 1950X,180.0,16,11.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen Threadripper 1920X,180.0,12,15.0,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen Threadripper 1900X,180.0,8,22.5,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 PRO 1700X Processor,95.0,8,11.875,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 PRO 1700,65.0,8,8.125,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 PRO 1600,65.0,6,10.833333333333334,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 PRO 1500,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 PRO 1300,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 PRO 1200,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 1800X,95.0,8,11.875,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 1700X,95.0,8,11.875,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 7 1700 Processor,65.0,8,8.125,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 1600X,95.0,6,15.833333333333334,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 1600 (AF),65.0,6,10.833333333333334,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 1600,65.0,6,10.833333333333334,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 1500X,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 5 1400,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 1300X,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Ryzen 3 1200,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD 3020e,6.0,2,3.0,https://www.amd.com/en/products/specifications/processors.html
AMD 3015e,6.0,2,3.0,https://www.amd.com/en/products/specifications/processors.html
AMD 3015Ce,6.0,2,3.0,https://www.amd.com/en/products/specifications/processors.html
FX-9590,220.0,8,27.5,https://www.amd.com/en/products/specifications/processors.html
FX-9370,220.0,8,27.5,https://www.amd.com/en/products/specifications/processors.html
FX-8370E,95.0,8,11.875,https://www.amd.com/en/products/specifications/processors.html
FX-8370 with Wraith cooler,125.0,8,15.625,https://www.amd.com/en/products/specifications/processors.html
FX-8370,125.0,8,15.625,https://www.amd.com/en/products/specifications/processors.html
FX-8350 with Wraith cooler,125.0,8,15.625,https://www.amd.com/en/products/specifications/processors.html
FX-8350,125.0,8,15.625,https://www.techpowerup.com/cpu-specs/
FX-8320E,95.0,8,11.875,https://www.amd.com/en/products/specifications/processors.html
FX-8320,125.0,8,15.625,https://www.amd.com/en/products/specifications/processors.html
FX-8310,95.0,8,11.875,https://www.amd.com/en/products/specifications/processors.html
FX-8300,95.0,8,11.875,https://www.amd.com/en/products/specifications/processors.html
FX-8150,125.0,8,15.625,https://www.amd.com/en/products/specifications/processors.html
FX-8120,125.0,8,15.625,https://www.amd.com/en/products/specifications/processors.html
FX-6350 with Wraith cooler,125.0,6,20.833333333333332,https://www.amd.com/en/products/specifications/processors.html
FX-6350,125.0,6,20.833333333333332,https://www.amd.com/en/products/specifications/processors.html
FX-6300,95.0,6,15.833333333333334,https://www.techpowerup.com/cpu-specs/
FX-6200,125.0,6,20.833333333333332,https://www.amd.com/en/products/specifications/processors.html
FX 6100,95.0,6,15.833333333333334,https://www.amd.com/en/products/specifications/processors.html
FX-4350,125.0,4,31.25,https://www.amd.com/en/products/specifications/processors.html
FX-4320,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
FX-4300,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
FX-4170,125.0,4,31.25,https://www.amd.com/en/products/specifications/processors.html
FX-4130,125.0,4,31.25,https://www.amd.com/en/products/specifications/processors.html
FX-4100,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
6th Gen FX-8800P APU,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
FX-7600P with Radeon R7 Graphics,35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
FX-7500 with Radeon R7 Graphics,20.0,4,5.0,https://www.amd.com/en/products/specifications/processors.html
6th Gen AMD PRO A12-8800B APU,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A10-7870K with Radeon R7 Series,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
A10-7860K with Radeon R7 Series,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
A10-7860K with Radeon R7 Graphics and Near Silent Thermal Solution,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
A10-7850K with Radeon R7 Series,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
A10-6800K with Radeon HD 8670D,100.0,4,25.0,https://www.amd.com/en/products/specifications/processors.html
A10-6790K with Radeon HD 8670D,100.0,4,25.0,https://www.amd.com/en/products/specifications/processors.html
A10-6700T with Radeon HD 8650D,45.0,4,11.25,https://www.amd.com/en/products/specifications/processors.html
A10-6700 with Radeon HD 8670D,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
6th Gen A10-8700P APU,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A10-7400P with Radeon R6 Graphics,35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
A10-7300 with Radeon R6 Graphics,20.0,4,5.0,https://www.amd.com/en/products/specifications/processors.html
A10 Micro-6700T with Radeon R6 Graphics,4.5,4,1.125,https://www.amd.com/en/products/specifications/processors.html
6th Gen AMD PRO A10-8850B APU,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
6th Gen AMD PRO A10-8750B APU,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
A10 PRO-7850B with Radeon R7 Graphics,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
A10 PRO-7800B with Radeon R7 Graphics,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
6th Gen AMD PRO A10-8700B APU,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A10 PRO-7350B with Radeon R6 Graphics,19.0,4,4.75,https://www.amd.com/en/products/specifications/processors.html
A10-6800B with Radeon HD 8670D,45.0,4,11.25,https://www.amd.com/en/products/specifications/processors.html
A10-6790B with Radeon HD 8670D,45.0,4,11.25,https://www.amd.com/en/products/specifications/processors.html
A8-7670K with Radeon R7 Graphics and Near Silent Thermal Solution,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
A8-7650K with Radeon R7 Series,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
A8-7650K with Radeon R7 Graphics and Near Silent Thermal Solution,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
A8-7600 with Radeon R7 Series,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
A8-6600K with Radeon HD 8570D,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
A8-6500T with Radeon HD 8550D,45.0,4,11.25,https://www.amd.com/en/products/specifications/processors.html
A8-6500 with Radeon HD 8570D,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
6th Gen A8-8600P APU,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A8-7410 with Radeon R5 Graphics,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A8-7200P with Radeon R5 Graphics,100.0,4,25.0,https://www.amd.com/en/products/specifications/processors.html
A8-7100 with Radeon R5 Graphics,20.0,4,5.0,https://www.amd.com/en/products/specifications/processors.html
A8-6410 with Radeon R5 Graphics,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
6th Gen AMD PRO A8-8650B APU,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
A8 PRO-7600B with Radeon R7 Graphics,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
6th Gen AMD PRO A8-8600B APU,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A8 PRO-7150B with Radeon R5 Graphics,100.0,4,25.0,https://www.amd.com/en/products/specifications/processors.html
A8-6500B with Radeon HD 8570D,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
A6-7400K with Radeon R5 Series,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A6-6420K with Radeon HD 8470D,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A6-6400K with Radeon HD 8470D,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A6-6310 with Radeon R4 Graphics,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A6-5200 with Radeon HD 8400,25.0,4,6.25,https://www.amd.com/en/products/specifications/processors.html
7th Gen A6-9220C APU,6.0,2,3.0,https://www.amd.com/en/products/specifications/processors.html
A6-7000 with Radeon R4 Graphics,17.0,2,8.5,https://www.amd.com/en/products/specifications/processors.html
A6-5350M with Radeon HD 8450G,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
A6-5200M with Radeon HD 8400,25.0,4,6.25,https://www.amd.com/en/products/specifications/processors.html
A6-8500P with Radeon R5 Graphics,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
A6-7310 with Radeon R4 Graphics,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
6th Gen AMD PRO A6-8550B APU,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A6 PRO-7400B with Radeon R5 Graphics,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
6th Gen AMD PRO A6-8500B APU,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
A6 PRO-7050B with Radeon R4 Graphics,100.0,2,50.0,https://www.amd.com/en/products/specifications/processors.html
A6-6420B with Radeon HD 8470D,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A6-6400B with Radeon HD 8470D,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A4-7300 with Radeon HD 8470D,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A4-6320 with Radeon HD 8370D,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A4-6300 with Radeon HD 8370D,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
7th Gen A4-9120C APU,6.0,2,3.0,https://www.amd.com/en/products/specifications/processors.html
A4-7210 with Radeon R3 Graphics,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
A4 Micro-6400T with Radeon R3 Graphics,4.5,4,1.125,https://www.amd.com/en/products/specifications/processors.html
A4-6210 with Radeon R3 Graphics,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A4-5100 with Radeon HD 8330,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A4-5000 with Radeon HD 8330,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
6th Gen AMD PRO A4-8350B APU,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A4 PRO-7350B with Radeon R5 Graphics,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A4 PRO-7300B with Radeon HD 8470D,65.0,2,32.5,https://www.amd.com/en/products/specifications/processors.html
A4 PRO-3350B with Radeon R4 Graphics,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
A4 PRO-3340B with Radeon HD 8240 Graphics,25.0,4,6.25,https://www.amd.com/en/products/specifications/processors.html
Athlon 5370 APU with Radeon R3 Series,25.0,4,6.25,https://www.amd.com/en/products/specifications/processors.html
Athlon 5350 APU with Radeon R3 Series,25.0,4,6.25,https://www.amd.com/en/products/specifications/processors.html
Athlon 5150 APU with Radeon R3 Series,25.0,4,6.25,https://www.amd.com/en/products/specifications/processors.html
Sempron 3850 APU with Radeon R3 Series,25.0,4,6.25,https://www.amd.com/en/products/specifications/processors.html
Sempron 2650 APU with Radeon R3 Series,25.0,2,12.5,https://www.amd.com/en/products/specifications/processors.html
E2-6110 with Radeon R2 Graphics,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
E2-3800 with Radeon HD 8280,15.0,4,3.75,https://www.amd.com/en/products/specifications/processors.html
E2-3000 with Radeon HD 8280,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
E2-7110 with Radeon R2 Graphics,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
E1-7010 with Radeon R2 Graphics,10.0,2,5.0,https://www.amd.com/en/products/specifications/processors.html
E1 Micro-6200T with Radeon R2 Graphics,3.95,2,1.975,https://www.amd.com/en/products/specifications/processors.html
E1-6010 with Radeon R2 Graphics,10.0,2,5.0,https://www.amd.com/en/products/specifications/processors.html
E1-2500 with Radeon HD 8240,15.0,2,7.5,https://www.amd.com/en/products/specifications/processors.html
E1-2200 with Radeon HD 8210,9.0,2,4.5,https://www.amd.com/en/products/specifications/processors.html
E1-2100 with Radeon HD 8210,9.0,2,4.5,https://www.amd.com/en/products/specifications/processors.html
7th Gen AMD Athlon X4 970,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
870K with Near Silent Thermal Solution,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
860K with Near Silent Thermal Solution,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 860K,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 760K,100.0,4,25.0,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 750K,100.0,4,25.0,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 740,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 641,100.0,4,25.0,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 638,65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 631 (65W),65.0,4,16.25,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 631,100.0,4,25.0,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 620e,45.0,4,11.25,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 460,95.0,3,31.666666666666668,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 425e,45.0,3,15.0,https://www.amd.com/en/products/specifications/processors.html
AMD Athlon 255e,45.0,2,22.5,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 1075T,95.0,6,15.833333333333334,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 980,125.0,4,31.25,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 975,125.0,4,31.25,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 965,80.0,4,20.0,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 960T,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 850,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 840,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 570,80.0,2,40.0,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 555,80.0,2,40.0,https://www.amd.com/en/products/specifications/processors.html
AMD Phenom II 565,80.0,2,40.0,https://www.amd.com/en/products/specifications/processors.html
X940,45.0,4,11.25,https://www.amd.com/en/products/specifications/processors.html
N970,35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
N960,35.0,4,8.75,https://www.amd.com/en/products/specifications/processors.html
N870,35.0,3,11.666666666666666,https://www.amd.com/en/products/specifications/processors.html
P860,35.0,3,11.666666666666666,https://www.amd.com/en/products/specifications/processors.html
N660,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
P650,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
N640,35.0,2,17.5,https://www.amd.com/en/products/specifications/processors.html
B99,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
B97,95.0,4,23.75,https://www.amd.com/en/products/specifications/processors.html
B77,95.0,3,31.666666666666668,https://www.amd.com/en/products/specifications/processors.html
B75,95.0,3,31.666666666666668,https://www.amd.com/en/products/specifications/processors.html
B60,80.0,2,40.0,https://www.amd.com/en/products/specifications/processors.html
B59,80.0,2,40.0,https://www.amd.com/en/products/specifications/processors.html
B57,80.0,2,40.0,https://www.amd.com/en/products/specifications/processors.html
AmpereAltra M128-30,183.0,128,1.4296875,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra M128-28,154.0,128,1.203125,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra M128-26,133.0,128,1.0390625,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra M96-30,157.0,96,1.6354166666666667,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra M96-28,132.0,96,1.375,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra Q80-30,161.0,80,2.0125,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra Q80-28,124.0,80,1.55,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra Q80-26,113.0,80,1.4125,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra Q64-30,124.0,64,1.9375,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra Q64-26,87.0,64,1.359375,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra Q64-22,69.0,64,1.078125,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereAltra Q32-17,40.0,32,1.25,https://amperecomputing.com/briefs/ampere-altra-family-product-brief
AmpereOne A192-32X,276.0,192,1.4375,https://amperecomputing.com/briefs/ampereone-family-product-brief
AmpereOne A192-26X,211.0,192,1.0989583333333333,https://amperecomputing.com/briefs/ampereone-family-product-brief
AmpereOne A160-28X,215.0,160,1.34375,https://amperecomputing.com/briefs/ampereone-family-product-brief
AmpereOne A144-27X,214.0,144,1.4861111111111112,https://amperecomputing.com/briefs/ampereone-family-product-brief
AmpereOne A144-26X,332.0,144,2.3055555555555554,https://amperecomputing.com/briefs/ampereone-family-product-brief
AmpereOne A144-24X,185.0,144,1.2847222222222223,https://amperecomputing.com/briefs/ampereone-family-product-brief
AmpereOne A128-34X,280.0,128,2.1875,https://amperecomputing.com/briefs/ampereone-family-product-brief
AmpereOne A96-37X,292.0,96,3.0416666666666665,https://amperecomputing.com/briefs/ampereone-family-product-brief
Intel Xeon Platinum 8470Q Processor,350.0,52,6.730769230769231,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8470 Processor,350.0,52,6.730769230769231,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6414U Processor,250.0,32,7.8125,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6454S Processor,270.0,32,8.4375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8468 Processor,350.0,48,7.291666666666667,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8460Y+ Processor,300.0,40,7.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6430 Processor,270.0,32,8.4375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8454H Processor,270.0,32,8.4375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8468V Processor,330.0,48,6.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8461V Processor,300.0,48,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8458P Processor,350.0,44,7.954545454545454,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8460H Processor,330.0,40,8.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8471N Processor,300.0,52,5.769230769230769,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8480+ Processor,350.0,56,6.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8490H Processor,350.0,60,5.833333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8470N Processor,300.0,52,5.769230769230769,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8444H Processor,270.0,16,16.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8468H Processor,330.0,48,6.875,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8450H Processor,250.0,28,8.928571428571429,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Platinum 8452Y Processor,300.0,36,8.333333333333334,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Bronze 3408U Processor,125.0,8,15.625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5415+ Processor,150.0,8,18.75,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5412U Processor,185.0,24,7.708333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6434 Processor,195.0,8,24.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Silver 4410Y Processor,150.0,12,12.5,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6426Y Processor,185.0,16,11.5625,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Silver 4416+ Processor,165.0,20,8.25,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5418Y Processor,185.0,24,7.708333333333333,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6442Y Processor,225.0,24,9.375,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 5420+ Processor,205.0,28,7.321428571428571,https://www.intel.com/content/www/us/en/products/details/processors.html
Intel Xeon Gold 6438Y+ Processor,205.0,32,6.40625,https://www.intel.com/content/www/us/en/products/details/processors.html
